HOURLY,HOUR,TEMP,RH,WD,WS,PRECIP
01/06/2024,0,2.3,58.0,235.0,3.1,0.0
01/06/2024,1,0.3,69.0,62.0,1.8,0.0
01/06/2024,2,0.0,74.0,62.0,1.4,0.0
01/06/2024,3,1.1,70.0,59.0,2.3,0.0
01/06/2024,4,0.5,76.0,69.0,1.6,0.0
01/06/2024,5,0.9,74.0,53.0,2.1,0.0
01/06/2024,6,3.0,74.0,47.0,1.5,0.0
01/06/2024,7,5.1,60.0,224.0,6.0,0.0
01/06/2024,8,7.5,54.0,219.0,7.1,0.0
01/06/2024,9,10.2,46.0,220.0,6.6,0.0
01/06/2024,10,11.6,41.0,233.0,8.9,0.0
01/06/2024,11,12.6,40.0,263.0,8.6,0.0
01/06/2024,12,13.7,44.0,245.0,12.4,0.0
01/06/2024,13,14.0,40.0,240.0,11.8,0.0
01/06/2024,14,14.7,40.0,235.0,12.9,0.0
01/06/2024,15,12.6,44.0,227.0,15.7,0.0
01/06/2024,16,12.5,46.0,230.0,14.2,0.0
01/06/2024,17,12.6,45.0,232.0,12.2,0.0
01/06/2024,18,12.7,42.0,230.0,12.3,0.0
01/06/2024,19,12.3,43.0,239.0,8.0,0.0
01/06/2024,20,11.0,50.0,231.0,11.1,0.0
01/06/2024,21,9.7,55.0,248.0,5.6,0.0
01/06/2024,22,7.8,62.0,232.0,5.4,0.0
01/06/2024,23,7.2,65.0,210.0,6.4,0.0
02/06/2024,0,6.6,68.0,211.0,8.2,0.0
02/06/2024,1,6.0,69.0,227.0,5.9,0.0
02/06/2024,2,5.2,72.0,233.0,7.8,0.0
02/06/2024,3,4.2,76.0,233.0,5.3,0.0
02/06/2024,4,3.3,79.0,233.0,7.2,0.0
02/06/2024,5,3.3,80.0,231.0,5.4,0.0
02/06/2024,6,4.5,75.0,225.0,7.3,0.0
02/06/2024,7,5.7,71.0,225.0,8.9,0.0
02/06/2024,8,10.5,54.0,215.0,10.1,0.0
02/06/2024,9,12.0,40.0,235.0,10.2,0.0
02/06/2024,10,13.2,35.0,236.0,11.6,0.0
02/06/2024,11,15.2,33.0,220.0,14.2,0.0
02/06/2024,12,14.3,32.0,234.0,11.0,0.0
02/06/2024,13,14.6,31.0,224.0,11.7,0.0
02/06/2024,14,15.3,32.0,243.0,11.6,0.0
02/06/2024,15,17.7,32.0,232.0,11.9,0.0
02/06/2024,16,15.5,31.0,244.0,11.1,0.0
02/06/2024,17,14.8,34.0,235.0,10.2,0.0
02/06/2024,18,13.9,41.0,244.0,9.2,0.0
02/06/2024,19,13.9,42.0,233.0,6.2,0.0
02/06/2024,20,13.0,47.0,214.0,6.6,0.0
02/06/2024,21,11.8,54.0,229.0,7.3,0.0
02/06/2024,22,10.9,58.0,222.0,8.8,0.0
02/06/2024,23,9.7,63.0,246.0,5.5,0.0
03/06/2024,0,10.0,60.0,259.0,5.8,0.0
03/06/2024,1,9.5,64.0,242.0,5.0,0.0
03/06/2024,2,9.5,63.0,249.0,6.5,0.0
03/06/2024,3,8.8,66.0,235.0,7.6,0.0
03/06/2024,4,8.5,67.0,230.0,7.4,0.0
03/06/2024,5,7.8,75.0,229.0,7.1,0.0
03/06/2024,6,8.4,75.0,215.0,7.5,0.0
03/06/2024,7,8.9,70.0,241.0,7.8,0.0
03/06/2024,8,8.9,84.0,241.0,8.7,0.3
03/06/2024,9,10.9,67.0,241.0,9.7,0.0
03/06/2024,10,12.8,52.0,236.0,12.2,0.0
03/06/2024,11,13.0,49.0,240.0,11.2,0.0
03/06/2024,12,14.8,41.0,220.0,13.1,0.0
03/06/2024,13,14.4,41.0,229.0,13.2,0.0
03/06/2024,14,15.0,34.0,229.0,12.3,0.0
03/06/2024,15,15.5,32.0,253.0,11.0,0.0
03/06/2024,16,16.6,35.0,249.0,12.8,0.0
03/06/2024,17,14.6,36.0,247.0,9.5,0.0
03/06/2024,18,12.0,50.0,244.0,10.9,0.0
03/06/2024,19,10.5,54.0,251.0,11.5,0.0
03/06/2024,20,8.8,61.0,250.0,12.5,0.0
03/06/2024,21,6.5,84.0,235.0,12.4,0.3
03/06/2024,22,6.4,90.0,231.0,7.1,0.4
03/06/2024,23,6.6,83.0,241.0,5.6,0.0
04/06/2024,0,7.0,72.0,240.0,6.4,0.0
04/06/2024,1,7.5,64.0,247.0,8.1,0.0
04/06/2024,2,7.6,61.0,240.0,10.2,0.0
04/06/2024,3,7.6,58.0,242.0,9.9,0.0
04/06/2024,4,7.7,55.0,242.0,9.3,0.0
04/06/2024,5,6.4,63.0,259.0,9.8,0.0
04/06/2024,6,6.8,57.0,257.0,9.6,0.0
04/06/2024,7,8.5,45.0,241.0,14.7,0.0
04/06/2024,8,8.3,44.0,229.0,17.1,0.0
04/06/2024,9,9.4,41.0,239.0,17.1,0.0
04/06/2024,10,9.5,43.0,237.0,16.9,0.0
04/06/2024,11,10.7,40.0,239.0,16.7,0.0
04/06/2024,12,11.9,36.0,228.0,21.8,0.0
04/06/2024,13,10.4,41.0,225.0,21.0,0.0
04/06/2024,14,11.1,40.0,259.0,10.4,0.0
04/06/2024,15,11.6,45.0,270.0,9.1,0.0
04/06/2024,16,11.3,43.0,232.0,13.7,0.0
04/06/2024,17,9.5,54.0,234.0,14.6,0.0
04/06/2024,18,7.3,76.0,235.0,11.3,0.0
04/06/2024,19,6.2,74.0,253.0,9.7,0.7
04/06/2024,20,6.0,75.0,238.0,9.4,0.1
04/06/2024,21,5.7,71.0,241.0,9.8,0.0
04/06/2024,22,4.5,76.0,239.0,9.9,0.0
04/06/2024,23,4.3,72.0,248.0,9.0,0.0
05/06/2024,0,5.1,67.0,241.0,9.4,0.0
05/06/2024,1,4.5,69.0,243.0,8.3,0.0
05/06/2024,2,3.8,71.0,233.0,9.8,0.0
05/06/2024,3,3.6,69.0,243.0,7.2,0.0
05/06/2024,4,3.5,69.0,225.0,7.7,0.0
05/06/2024,5,3.9,67.0,231.0,7.5,0.0
05/06/2024,6,4.3,66.0,227.0,10.2,0.0
05/06/2024,7,6.3,57.0,236.0,9.4,0.0
05/06/2024,8,7.1,54.0,237.0,9.7,0.0
05/06/2024,9,9.3,40.0,240.0,10.6,0.0
05/06/2024,10,10.7,37.0,252.0,11.8,0.0
05/06/2024,11,12.1,36.0,244.0,13.1,0.0
05/06/2024,12,11.5,32.0,247.0,13.8,0.0
05/06/2024,13,13.3,29.0,232.0,15.7,0.0
05/06/2024,14,12.7,31.0,226.0,17.7,0.0
05/06/2024,15,13.0,29.0,232.0,16.1,0.0
05/06/2024,16,13.8,29.0,224.0,19.6,0.0
05/06/2024,17,13.1,28.0,231.0,18.0,0.0
05/06/2024,18,12.9,30.0,245.0,12.4,0.0
05/06/2024,19,11.6,31.0,230.0,14.7,0.0
05/06/2024,20,10.8,32.0,230.0,13.2,0.0
05/06/2024,21,9.3,36.0,252.0,6.4,0.0
05/06/2024,22,6.9,43.0,242.0,4.0,0.0
05/06/2024,23,6.8,43.0,237.0,6.1,0.0
06/06/2024,0,5.7,48.0,228.0,7.9,0.0
06/06/2024,1,4.4,55.0,222.0,8.5,0.0
06/06/2024,2,3.0,62.0,215.0,8.4,0.0
06/06/2024,3,-0.1,75.0,274.0,1.9,0.0
06/06/2024,4,-0.4,80.0,346.0,1.8,0.0
06/06/2024,5,-3.0,84.0,354.0,1.9,0.0
06/06/2024,6,-1.2,80.0,7.0,1.9,0.0
06/06/2024,7,4.3,60.0,225.0,4.9,0.0
06/06/2024,8,6.8,48.0,219.0,7.6,0.0
06/06/2024,9,10.5,41.0,213.0,9.1,0.0
06/06/2024,10,13.2,33.0,221.0,10.6,0.0
06/06/2024,11,14.2,29.0,233.0,14.0,0.0
06/06/2024,12,15.7,28.0,222.0,18.0,0.0
06/06/2024,13,16.4,24.0,235.0,16.0,0.0
06/06/2024,14,16.4,22.0,238.0,16.8,0.0
06/06/2024,15,17.0,24.0,233.0,17.1,0.0
06/06/2024,16,16.5,24.0,232.0,15.1,0.0
06/06/2024,17,15.7,24.0,231.0,15.3,0.0
06/06/2024,18,15.0,27.0,228.0,14.2,0.0
06/06/2024,19,14.4,25.0,239.0,10.8,0.0
06/06/2024,20,13.9,22.0,238.0,9.9,0.0
06/06/2024,21,12.4,26.0,262.0,4.4,0.0
06/06/2024,22,11.9,27.0,263.0,5.2,0.0
06/06/2024,23,8.0,38.0,266.0,3.3,0.0
07/06/2024,0,4.6,50.0,79.0,1.2,0.0
07/06/2024,1,3.8,54.0,79.0,1.7,0.0
07/06/2024,2,5.2,48.0,10.0,3.4,0.0
07/06/2024,3,3.7,55.0,33.0,4.8,0.0
07/06/2024,4,3.7,59.0,41.0,3.3,0.0
07/06/2024,5,3.9,60.0,277.0,1.5,0.0
07/06/2024,6,5.2,57.0,291.0,2.4,0.0
07/06/2024,7,7.7,51.0,200.0,2.7,0.0
07/06/2024,8,9.8,44.0,146.0,3.2,0.0
07/06/2024,9,11.9,35.0,175.0,5.6,0.0
07/06/2024,10,14.5,23.0,221.0,11.3,0.0
07/06/2024,11,14.9,23.0,246.0,9.6,0.0
07/06/2024,12,15.8,21.0,232.0,12.2,0.0
07/06/2024,13,16.8,21.0,234.0,13.2,0.0
07/06/2024,14,17.4,18.0,228.0,14.3,0.0
07/06/2024,15,17.8,18.0,239.0,12.1,0.0
07/06/2024,16,18.2,15.0,233.0,12.0,0.0
07/06/2024,17,18.3,15.0,248.0,10.6,0.0
07/06/2024,18,17.8,16.0,248.0,10.2,0.0
07/06/2024,19,16.5,17.0,287.0,5.5,0.0
07/06/2024,20,12.8,25.0,256.0,4.5,0.0
07/06/2024,21,10.7,31.0,291.0,3.8,0.0
07/06/2024,22,7.4,40.0,48.0,3.4,0.0
07/06/2024,23,6.2,45.0,55.0,4.1,0.0
08/06/2024,0,3.9,51.0,45.0,4.4,0.0
08/06/2024,1,1.5,61.0,88.0,0.7,0.0
08/06/2024,2,0.2,68.0,61.0,1.3,0.0
08/06/2024,3,-1.2,74.0,26.0,1.0,0.0
08/06/2024,4,-2.2,77.0,33.0,2.1,0.0
08/06/2024,5,-2.6,78.0,10.0,1.2,0.0
08/06/2024,6,1.1,68.0,304.0,2.5,0.0
08/06/2024,7,4.5,55.0,224.0,7.2,0.0
08/06/2024,8,7.6,45.0,221.0,5.7,0.0
08/06/2024,9,11.3,35.0,223.0,5.0,0.0
08/06/2024,10,14.0,28.0,224.0,4.3,0.0
08/06/2024,11,15.0,24.0,227.0,5.9,0.0
08/06/2024,12,15.3,23.0,251.0,5.9,0.0
08/06/2024,13,17.3,22.0,179.0,6.9,0.0
08/06/2024,14,16.2,36.0,72.0,11.0,0.0
08/06/2024,15,14.6,38.0,68.0,13.7,0.0
08/06/2024,16,13.5,47.0,68.0,15.3,0.0
08/06/2024,17,12.0,50.0,70.0,18.6,0.0
08/06/2024,18,9.3,57.0,73.0,18.9,0.0
08/06/2024,19,8.4,62.0,59.0,16.8,0.0
08/06/2024,20,6.5,68.0,43.0,14.6,0.0
08/06/2024,21,5.9,72.0,37.0,13.9,0.0
08/06/2024,22,5.0,77.0,38.0,13.1,0.0
08/06/2024,23,4.8,77.0,41.0,9.8,0.0
09/06/2024,0,4.8,76.0,51.0,8.8,0.0
09/06/2024,1,4.7,76.0,51.0,10.2,0.0
09/06/2024,2,4.8,75.0,49.0,9.0,0.0
09/06/2024,3,4.8,77.0,53.0,7.6,0.0
09/06/2024,4,4.5,76.0,79.0,4.9,0.0
09/06/2024,5,4.4,77.0,76.0,3.8,0.0
09/06/2024,6,5.1,77.0,62.0,3.4,0.0
09/06/2024,7,5.7,71.0,75.0,3.1,0.0
09/06/2024,8,8.1,62.0,20.0,3.3,0.0
09/06/2024,9,10.1,52.0,209.0,5.4,0.0
09/06/2024,10,11.9,46.0,231.0,5.6,0.0
09/06/2024,11,14.0,42.0,191.0,5.1,0.0
09/06/2024,12,16.3,36.0,116.0,6.9,0.0
09/06/2024,13,17.8,29.0,156.0,7.5,0.0
09/06/2024,14,19.6,24.0,214.0,10.9,0.0
09/06/2024,15,20.1,21.0,232.0,12.6,0.0
09/06/2024,16,20.8,20.0,219.0,14.6,0.0
09/06/2024,17,20.6,23.0,230.0,13.1,0.0
09/06/2024,18,20.3,24.0,235.0,9.6,0.0
09/06/2024,19,18.9,27.0,245.0,6.2,0.0
09/06/2024,20,18.1,29.0,259.0,3.1,0.0
09/06/2024,21,14.6,40.0,223.0,2.2,0.0
09/06/2024,22,14.3,53.0,24.0,5.6,0.0
09/06/2024,23,13.3,46.0,34.0,5.0,0.0
10/06/2024,0,12.0,51.0,29.0,3.2,0.0
10/06/2024,1,11.4,55.0,43.0,3.3,0.0
10/06/2024,2,11.3,55.0,311.0,2.1,0.0
10/06/2024,3,10.1,62.0,228.0,2.8,0.0
10/06/2024,4,11.2,54.0,220.0,5.5,0.0
10/06/2024,5,9.4,58.0,239.0,5.4,0.0
10/06/2024,6,10.4,59.0,234.0,5.3,0.0
10/06/2024,7,11.3,55.0,246.0,7.5,0.0
10/06/2024,8,12.9,52.0,233.0,9.1,0.0
10/06/2024,9,14.9,48.0,243.0,8.1,0.0
10/06/2024,10,16.4,44.0,232.0,12.3,0.0
10/06/2024,11,16.3,43.0,228.0,16.2,0.0
10/06/2024,12,16.7,38.0,230.0,13.6,0.0
10/06/2024,13,16.8,38.0,248.0,11.1,0.0
10/06/2024,14,16.6,37.0,239.0,12.5,0.0
10/06/2024,15,19.0,35.0,229.0,17.7,0.0
10/06/2024,16,16.3,39.0,273.0,12.5,0.0
10/06/2024,17,16.9,35.0,267.0,11.2,0.0
10/06/2024,18,16.4,36.0,263.0,7.7,0.0
10/06/2024,19,16.0,40.0,269.0,6.3,0.0
10/06/2024,20,14.9,46.0,259.0,4.4,0.0
10/06/2024,21,14.2,47.0,242.0,5.8,0.0
10/06/2024,22,11.9,55.0,241.0,5.1,0.0
10/06/2024,23,11.6,57.0,235.0,5.5,0.0
11/06/2024,0,11.5,57.0,234.0,5.5,0.0
11/06/2024,1,11.3,57.0,235.0,5.4,0.0
11/06/2024,2,7.8,68.0,289.0,3.3,0.0
11/06/2024,3,5.7,77.0,45.0,3.3,0.0
11/06/2024,4,7.9,70.0,347.0,3.8,0.0
11/06/2024,5,8.6,69.0,210.0,4.6,0.0
11/06/2024,6,9.4,67.0,220.0,9.6,0.0
11/06/2024,7,11.9,58.0,216.0,10.2,0.0
11/06/2024,8,14.1,53.0,211.0,10.8,0.0
11/06/2024,9,17.5,42.0,214.0,9.7,0.0
11/06/2024,10,18.8,33.0,230.0,15.8,0.0
11/06/2024,11,18.6,32.0,227.0,16.2,0.0
11/06/2024,12,17.3,40.0,249.0,14.7,0.0
11/06/2024,13,18.9,38.0,240.0,13.9,0.0
11/06/2024,14,19.1,37.0,215.0,11.2,0.0
11/06/2024,15,9.4,80.0,242.0,11.5,1.1
11/06/2024,16,12.4,75.0,265.0,10.8,2.2
11/06/2024,17,13.9,56.0,237.0,9.8,0.0
11/06/2024,18,13.8,53.0,261.0,7.4,0.0
11/06/2024,19,12.8,48.0,266.0,7.9,0.0
11/06/2024,20,10.8,61.0,236.0,5.8,0.0
11/06/2024,21,7.5,87.0,255.0,12.1,1.7
11/06/2024,22,6.4,89.0,215.0,10.2,0.0
11/06/2024,23,6.2,83.0,227.0,10.1,0.0
12/06/2024,0,4.8,85.0,221.0,9.0,0.0
12/06/2024,1,4.2,84.0,212.0,8.8,0.0
12/06/2024,2,3.2,88.0,210.0,8.6,0.0
12/06/2024,3,3.4,86.0,210.0,7.6,0.0
12/06/2024,4,3.5,83.0,212.0,6.8,0.0
12/06/2024,5,3.7,81.0,218.0,7.7,0.0
12/06/2024,6,5.1,73.0,228.0,9.2,0.0
12/06/2024,7,8.8,55.0,238.0,9.1,0.0
12/06/2024,8,10.6,45.0,229.0,12.5,0.0
12/06/2024,9,11.4,40.0,242.0,10.8,0.0
12/06/2024,10,12.5,36.0,243.0,12.6,0.0
12/06/2024,11,12.0,35.0,242.0,14.5,0.0
12/06/2024,12,12.2,35.0,242.0,13.7,0.0
12/06/2024,13,13.1,32.0,243.0,13.5,0.0
12/06/2024,14,12.8,34.0,233.0,16.7,0.0
12/06/2024,15,13.1,32.0,253.0,10.5,0.0
12/06/2024,16,14.3,34.0,261.0,7.8,0.0
12/06/2024,17,13.3,34.0,278.0,7.0,0.0
12/06/2024,18,13.5,35.0,258.0,9.9,0.0
12/06/2024,19,12.7,36.0,245.0,9.8,0.0
12/06/2024,20,11.9,40.0,267.0,6.7,0.0
12/06/2024,21,11.0,42.0,265.0,6.9,0.0
12/06/2024,22,9.6,46.0,249.0,5.3,0.0
12/06/2024,23,6.6,61.0,235.0,3.4,0.0
13/06/2024,0,6.0,64.0,201.0,3.8,0.0
13/06/2024,1,5.1,68.0,220.0,6.1,0.0
13/06/2024,2,4.3,67.0,225.0,6.9,0.0
13/06/2024,3,2.6,74.0,249.0,4.0,0.0
13/06/2024,4,1.3,78.0,240.0,6.2,0.0
13/06/2024,5,1.0,84.0,263.0,2.8,0.0
13/06/2024,6,3.6,75.0,252.0,3.8,0.0
13/06/2024,7,5.9,65.0,226.0,10.3,0.0
13/06/2024,8,8.3,56.0,221.0,9.0,0.0
13/06/2024,9,12.2,43.0,223.0,9.7,0.0
13/06/2024,10,13.7,31.0,222.0,13.2,0.0
13/06/2024,11,15.7,32.0,221.0,11.8,0.0
13/06/2024,12,16.5,24.0,218.0,12.4,0.0
13/06/2024,13,17.8,23.0,228.0,13.1,0.0
13/06/2024,14,17.8,21.0,231.0,13.3,0.0
13/06/2024,15,18.8,22.0,246.0,10.1,0.0
13/06/2024,16,19.1,22.0,275.0,9.1,0.0
13/06/2024,17,19.2,22.0,269.0,7.3,0.0
13/06/2024,18,19.0,21.0,259.0,7.1,0.0
13/06/2024,19,18.0,23.0,273.0,5.3,0.0
13/06/2024,20,17.1,24.0,274.0,4.7,0.0
13/06/2024,21,13.2,38.0,228.0,3.3,0.0
13/06/2024,22,9.8,48.0,114.0,1.3,0.0
13/06/2024,23,9.1,51.0,36.0,1.4,0.0
14/06/2024,0,6.0,60.0,245.0,1.4,0.0
14/06/2024,1,5.5,64.0,342.0,1.9,0.0
14/06/2024,2,4.5,69.0,339.0,1.6,0.0
14/06/2024,3,4.6,71.0,295.0,1.1,0.0
14/06/2024,4,4.9,74.0,320.0,1.9,0.0
14/06/2024,5,6.5,67.0,214.0,3.4,0.0
14/06/2024,6,6.7,67.0,249.0,2.2,0.0
14/06/2024,7,7.8,62.0,223.0,9.7,0.0
14/06/2024,8,12.0,54.0,248.0,10.6,0.0
14/06/2024,9,14.8,44.0,250.0,8.3,0.0
14/06/2024,10,17.6,32.0,243.0,10.3,0.0
14/06/2024,11,18.4,33.0,250.0,12.0,0.0
14/06/2024,12,16.6,32.0,243.0,10.7,0.0
14/06/2024,13,16.7,33.0,239.0,10.1,0.0
14/06/2024,14,18.6,30.0,250.0,10.6,0.0
14/06/2024,15,16.4,31.0,228.0,9.7,0.0
14/06/2024,16,14.3,40.0,230.0,9.4,0.0
14/06/2024,17,11.2,58.0,213.0,14.2,0.0
14/06/2024,18,15.9,34.0,257.0,7.7,0.0
14/06/2024,19,15.7,26.0,221.0,15.6,0.0
14/06/2024,20,14.0,31.0,226.0,11.6,0.0
14/06/2024,21,11.8,34.0,229.0,7.8,0.0
14/06/2024,22,8.3,48.0,197.0,3.6,0.0
14/06/2024,23,6.1,56.0,209.0,4.3,0.0
15/06/2024,0,3.6,63.0,326.0,2.3,0.0
15/06/2024,1,6.8,52.0,253.0,3.5,0.0
15/06/2024,2,5.7,50.0,356.0,2.5,0.0
15/06/2024,3,4.7,65.0,21.0,1.7,0.0
15/06/2024,4,5.1,58.0,44.0,2.7,0.0
15/06/2024,5,4.7,66.0,253.0,3.1,0.0
15/06/2024,6,5.4,79.0,68.0,1.1,0.0
15/06/2024,7,6.8,76.0,29.0,4.7,0.0
15/06/2024,8,7.4,76.0,56.0,3.8,0.0
15/06/2024,9,8.9,66.0,44.0,5.2,0.0
15/06/2024,10,10.8,56.0,54.0,5.2,0.0
15/06/2024,11,11.7,46.0,65.0,7.2,0.0
15/06/2024,12,13.6,40.0,231.0,2.7,0.0
15/06/2024,13,14.3,28.0,211.0,8.4,0.0
15/06/2024,14,16.4,26.0,234.0,12.2,0.0
15/06/2024,15,15.2,27.0,240.0,14.9,0.0
15/06/2024,16,11.5,44.0,243.0,13.5,0.0
15/06/2024,17,8.4,59.0,239.0,13.6,0.0
15/06/2024,18,6.7,74.0,252.0,6.5,0.0
15/06/2024,19,5.3,87.0,245.0,6.1,1.0
15/06/2024,20,4.8,87.0,34.0,3.9,0.0
15/06/2024,21,4.8,89.0,54.0,4.6,0.0
15/06/2024,22,3.9,91.0,20.0,3.4,2.0
15/06/2024,23,3.7,93.0,229.0,6.6,0.0
16/06/2024,0,3.5,91.0,226.0,8.7,0.0
16/06/2024,1,3.3,94.0,232.0,7.6,0.7
16/06/2024,2,3.1,94.0,229.0,11.0,0.2
16/06/2024,3,3.1,94.0,230.0,8.7,0.1
16/06/2024,4,3.3,95.0,226.0,10.8,0.5
16/06/2024,5,3.6,91.0,228.0,12.2,0.0
16/06/2024,6,3.8,89.0,221.0,11.0,0.0
16/06/2024,7,4.3,88.0,223.0,6.6,0.0
16/06/2024,8,4.6,90.0,235.0,5.0,0.1
16/06/2024,9,5.5,86.0,237.0,6.0,0.0
16/06/2024,10,5.7,89.0,142.0,3.3,0.4
16/06/2024,11,5.3,89.0,93.0,3.3,1.8
16/06/2024,12,7.4,80.0,76.0,4.3,0.0
16/06/2024,13,7.6,72.0,93.0,4.7,0.0
16/06/2024,14,9.2,61.0,316.0,4.3,0.0
16/06/2024,15,9.4,63.0,284.0,4.2,0.2
16/06/2024,16,9.0,60.0,218.0,6.1,0.0
16/06/2024,17,8.8,61.0,222.0,8.4,0.0
16/06/2024,18,7.8,70.0,223.0,10.1,0.0
16/06/2024,19,5.6,83.0,200.0,5.9,0.0
16/06/2024,20,5.5,85.0,38.0,4.7,0.0
16/06/2024,21,4.4,88.0,59.0,4.9,0.0
16/06/2024,22,4.1,89.0,32.0,1.9,0.0
16/06/2024,23,3.7,88.0,245.0,2.1,0.0
17/06/2024,0,3.1,93.0,352.0,1.1,0.0
17/06/2024,1,2.8,95.0,224.0,4.6,0.0
17/06/2024,2,1.0,95.0,220.0,3.8,0.0
17/06/2024,3,1.9,96.0,248.0,3.1,0.0
17/06/2024,4,1.8,94.0,356.0,1.8,0.0
17/06/2024,5,2.3,93.0,302.0,1.0,0.0
17/06/2024,6,2.7,91.0,175.0,2.2,0.0
17/06/2024,7,3.5,87.0,219.0,2.7,0.0
17/06/2024,8,4.8,82.0,264.0,1.8,0.0
17/06/2024,9,5.9,71.0,57.0,4.1,0.0
17/06/2024,10,6.5,70.0,31.0,7.2,0.0
17/06/2024,11,9.2,55.0,55.0,7.0,0.0
17/06/2024,12,9.5,48.0,222.0,8.6,0.0
17/06/2024,13,11.5,46.0,209.0,6.0,0.0
17/06/2024,14,11.3,46.0,184.0,9.0,0.0
17/06/2024,15,8.1,71.0,302.0,10.5,1.1
17/06/2024,16,7.2,67.0,37.0,12.3,0.0
17/06/2024,17,4.2,87.0,29.0,13.9,0.4
17/06/2024,18,3.1,93.0,39.0,6.7,3.8
17/06/2024,19,0.4,95.0,52.0,5.4,5.3
17/06/2024,20,0.8,97.0,25.0,1.9,0.6
17/06/2024,21,0.7,97.0,35.0,0.2,0.3
17/06/2024,22,0.7,97.0,16.0,2.0,0.6
17/06/2024,23,0.7,97.0,3.0,1.4,0.0
18/06/2024,0,0.8,97.0,25.0,0.5,0.0
18/06/2024,1,0.5,97.0,322.0,0.6,0.0
18/06/2024,2,0.5,98.0,40.0,0.9,0.0
18/06/2024,3,0.8,98.0,23.0,1.8,0.0
18/06/2024,4,0.2,98.0,37.0,3.0,0.0
18/06/2024,5,0.3,98.0,23.0,1.3,0.0
18/06/2024,6,0.8,98.0,67.0,2.6,0.0
18/06/2024,7,1.8,95.0,58.0,2.0,0.0
18/06/2024,8,2.9,89.0,82.0,3.0,0.0
18/06/2024,9,4.2,85.0,70.0,4.3,0.0
18/06/2024,10,5.7,71.0,67.0,6.2,0.0
18/06/2024,11,6.3,61.0,103.0,5.3,0.0
18/06/2024,12,8.0,51.0,159.0,5.4,0.0
18/06/2024,13,9.0,49.0,190.0,8.6,0.0
18/06/2024,14,9.8,49.0,110.0,7.7,0.0
18/06/2024,15,10.8,46.0,140.0,9.6,0.0
18/06/2024,16,8.6,46.0,36.0,10.6,0.0
18/06/2024,17,6.0,70.0,340.0,11.7,0.0
18/06/2024,18,8.7,57.0,356.0,7.3,0.0
18/06/2024,19,7.7,65.0,41.0,9.0,0.0
18/06/2024,20,5.3,78.0,55.0,9.3,0.0
18/06/2024,21,4.4,88.0,69.0,5.7,0.0
18/06/2024,22,3.7,92.0,39.0,2.2,0.0
18/06/2024,23,2.8,93.0,28.0,2.5,0.0
19/06/2024,0,2.4,93.0,46.0,2.8,0.0
19/06/2024,1,1.6,95.0,39.0,1.6,0.0
19/06/2024,2,0.6,95.0,26.0,0.6,0.0
19/06/2024,3,-0.1,95.0,278.0,0.7,0.0
19/06/2024,4,0.7,97.0,353.0,1.5,0.0
19/06/2024,5,2.1,92.0,278.0,2.5,0.0
19/06/2024,6,2.6,89.0,229.0,3.6,0.0
19/06/2024,7,3.8,81.0,239.0,4.9,0.0
19/06/2024,8,6.5,69.0,214.0,6.6,0.0
19/06/2024,9,8.0,63.0,227.0,8.9,0.0
19/06/2024,10,10.2,51.0,237.0,7.1,0.0
19/06/2024,11,9.5,49.0,53.0,6.9,0.0
19/06/2024,12,11.7,41.0,31.0,7.3,0.0
19/06/2024,13,11.2,42.0,268.0,4.3,0.0
19/06/2024,14,11.4,41.0,22.0,4.4,0.0
19/06/2024,15,11.9,43.0,20.0,7.2,0.0
19/06/2024,16,12.2,41.0,24.0,7.4,0.0
19/06/2024,17,11.6,43.0,355.0,6.1,0.0
19/06/2024,18,11.6,42.0,245.0,5.9,0.0
19/06/2024,19,11.7,42.0,226.0,5.9,0.0
19/06/2024,20,10.4,54.0,235.0,3.5,0.0
19/06/2024,21,8.8,62.0,283.0,1.3,0.0
19/06/2024,22,6.6,73.0,295.0,0.6,0.0
19/06/2024,23,4.7,78.0,258.0,0.5,0.0
20/06/2024,0,4.2,83.0,299.0,1.2,0.0
20/06/2024,1,4.2,81.0,326.0,1.7,0.0
20/06/2024,2,2.5,87.0,323.0,1.4,0.0
20/06/2024,3,2.5,89.0,343.0,1.3,0.0
20/06/2024,4,2.1,88.0,269.0,1.1,0.0
20/06/2024,5,0.4,92.0,30.0,1.1,0.0
20/06/2024,6,4.2,78.0,202.0,2.3,0.0
20/06/2024,7,5.8,68.0,241.0,6.2,0.0
20/06/2024,8,8.5,57.0,239.0,7.1,0.0
20/06/2024,9,11.2,46.0,232.0,8.3,0.0
20/06/2024,10,14.5,35.0,204.0,5.8,0.0
20/06/2024,11,16.2,32.0,178.0,5.1,0.0
20/06/2024,12,15.1,29.0,343.0,6.8,0.0
20/06/2024,13,16.1,26.0,351.0,5.0,0.0
20/06/2024,14,18.3,23.0,74.0,5.9,0.0
20/06/2024,15,17.2,24.0,133.0,7.2,0.0
20/06/2024,16,17.2,25.0,255.0,7.2,0.0
20/06/2024,17,18.4,24.0,50.0,6.1,0.0
20/06/2024,18,17.0,29.0,205.0,7.0,0.0
20/06/2024,19,16.2,29.0,218.0,12.4,0.0
20/06/2024,20,14.5,34.0,146.0,6.3,0.0
20/06/2024,21,12.7,41.0,1.0,5.3,0.0
20/06/2024,22,10.3,51.0,8.0,5.9,0.0
20/06/2024,23,8.2,56.0,327.0,5.9,0.0
21/06/2024,0,5.2,69.0,318.0,1.4,0.0
